,Date,Close,Volume
0,2015-07-31,14.746,101
1,2015-07-30,14.691,39
2,2015-07-29,14.732,206
3,2015-07-28,14.628,272
4,2015-07-27,14.592,93
5,2015-07-24,14.479,77
6,2015-07-23,14.689,34
7,2015-07-22,14.72,12
8,2015-07-21,14.775,12
9,2015-07-20,14.748,59
10,2015-07-17,14.824,15
11,2015-07-16,14.971,30
12,2015-07-15,15.035,22
13,2015-07-14,15.302,48
14,2015-07-13,15.443,105
15,2015-07-10,15.47,130
16,2015-07-09,15.347,121
17,2015-07-08,15.154,527
18,2015-07-07,14.956,520
19,2015-07-06,15.74,148
20,2015-07-02,15.549,53
21,2015-07-01,15.564,37
22,2015-06-30,15.568,89
23,2015-06-29,15.682,136
24,2015-06-26,15.755,116
25,2015-06-25,15.83,100
26,2015-06-24,15.872,183
27,2015-06-23,15.756,109
28,2015-06-22,16.161,21
29,2015-06-19,16.13,71
30,2015-06-18,16.174,81
31,2015-06-17,15.967,35
32,2015-06-16,15.986,16
33,2015-06-15,16.107,33
34,2015-06-12,15.849,56
35,2015-06-11,15.981,10
36,2015-06-10,15.98,10
37,2015-06-09,15.978,0
38,2015-06-08,15.98,8
39,2015-06-05,16.005,16
40,2015-06-04,16.124,26
41,2015-06-03,16.501,6
42,2015-06-02,16.82,8
43,2015-06-01,16.701,15
44,2015-05-29,16.721,2
