,Date,Close,Volume
0,2016-03-24,1.60975,296
1,2016-03-23,1.614,431
2,2016-03-22,1.6155,1145
3,2016-03-21,1.62375,580
4,2016-03-18,1.63225,1083
5,2016-03-17,1.63725,799
6,2016-03-16,1.6445,870
7,2016-03-15,1.63975,806
8,2016-03-14,1.6205,802
9,2016-03-11,1.624,2238
10,2016-03-10,1.6155,1802
11,2016-03-09,1.5905,1366
12,2016-03-08,1.58975,1155
13,2016-03-07,1.5795,1754
14,2016-03-04,1.585,1570
15,2016-03-03,1.576,1629
16,2016-03-02,1.583,1738
17,2016-03-01,1.5805,3509
18,2016-02-29,1.5815,2175
19,2016-02-26,1.5865,2989
20,2016-02-25,1.591,3116
21,2016-02-24,1.5795,3370
22,2016-02-23,1.57025,2339
23,2016-02-22,1.55175,4402
24,2016-02-19,1.55875,2205
25,2016-02-18,1.56475,2707
26,2016-02-17,1.56,4207
27,2016-02-16,1.545,3919
28,2016-02-12,1.50025,3101
29,2016-02-11,1.5025,7637
30,2016-02-10,1.51225,5878
31,2016-02-09,1.49,7943
32,2016-02-08,1.49325,3727
33,2016-02-05,1.53825,5890
34,2016-02-04,1.56525,4060
35,2016-02-03,1.5795,2936
36,2016-02-02,1.5785,2982
37,2016-02-01,1.57775,4978
38,2016-01-29,1.5725,6305
39,2016-01-28,1.59425,3496
40,2016-01-27,1.59925,4904
41,2016-01-26,1.5925,3678
42,2016-01-25,1.57775,4279
43,2016-01-22,1.579,5789
44,2016-01-21,1.54225,4534
45,2016-01-20,1.49725,6588
46,2016-01-19,1.52275,6021
47,2016-01-15,1.50275,3456
48,2016-01-14,1.54775,4869
49,2016-01-13,1.572,3338
50,2016-01-12,1.57,5044
51,2016-01-11,1.568,4424
52,2016-01-08,1.57325,8688
53,2016-01-07,1.6095,3548
54,2016-01-06,1.6545,4179
55,2016-01-05,1.6505,4411
56,2016-01-04,1.64675,4444
57,2015-12-31,1.6365,2756
58,2015-12-30,1.61625,4490
59,2015-12-29,1.58325,2411
60,2015-12-28,1.58975,3544
61,2015-12-24,1.60125,2384
62,2015-12-23,1.59975,4876
63,2015-12-22,1.559,4665
64,2015-12-21,1.54375,4872
65,2015-12-18,1.4795,1928
66,2015-12-17,1.4345,3817
67,2015-12-16,1.461,2405
68,2015-12-15,1.46825,3446
69,2015-12-14,1.465,2869
70,2015-12-11,1.50125,3549
71,2015-12-10,1.5085,4928
72,2015-12-09,1.48525,4195
73,2015-12-08,1.51475,4030
74,2015-12-07,1.54075,3650
75,2015-12-04,1.573,1506
76,2015-12-03,1.578,3293
77,2015-12-02,1.586,2007
78,2015-12-01,1.62225,4062
79,2015-11-30,1.60425,2117
80,2015-11-27,1.63675,1016
81,2015-11-25,1.63125,781
82,2015-11-24,1.63,1577
83,2015-11-23,1.63475,2013
84,2015-11-20,1.62025,1720
85,2015-11-19,1.6055,1251
86,2015-11-18,1.62525,2537
87,2015-11-17,1.589,2008
88,2015-11-16,1.56925,1885
89,2015-11-13,1.60925,1508
90,2015-11-12,1.6405,2638
91,2015-11-11,1.642,1850
92,2015-11-10,1.597,3698
93,2015-11-09,1.64575,2475
94,2015-11-06,1.6905,2296
95,2015-11-05,1.7005,3103
96,2015-11-04,1.74275,765
97,2015-11-03,1.78775,1057
98,2015-11-02,1.79525,1395
99,2015-10-30,1.79175,1128
100,2015-10-29,1.80825,980
101,2015-10-28,1.81475,1492
102,2015-10-27,1.7735,1107
103,2015-10-26,1.79725,892
104,2015-10-23,1.819,1600
105,2015-10-22,1.82425,1356
106,2015-10-21,1.8095,1117
107,2015-10-20,1.80775,1174
108,2015-10-19,1.81,1022
109,2015-10-16,1.7965,1124
110,2015-10-15,1.7645,878
111,2015-10-14,1.785,1300
112,2015-10-13,1.7895,724
113,2015-10-12,1.79025,1371
114,2015-10-09,1.78075,1160
115,2015-10-08,1.774,1405
116,2015-10-07,1.7535,1421
117,2015-10-06,1.71925,1036
118,2015-10-05,1.67425,902
119,2015-10-02,1.686,1005
120,2015-10-01,1.65825,1562
121,2015-09-30,1.657,1453
122,2015-09-29,1.687,606
123,2015-09-28,1.732,756
124,2015-09-25,1.74,501
125,2015-09-24,1.695,1348
126,2015-09-23,1.7145,1057
127,2015-09-22,1.7595,584
128,2015-09-21,1.77025,560
129,2015-09-18,1.76275,702
130,2015-09-17,1.79325,469
131,2015-09-16,1.79975,718
132,2015-09-15,1.841,449
133,2015-09-14,1.86075,637
134,2015-09-11,1.858,561
135,2015-09-10,1.88275,591
136,2015-09-09,1.87475,528
137,2015-09-08,1.87875,604
138,2015-09-04,1.84,249
139,2015-09-03,1.854,561
