,Date,Close,Volume
0,2021-11-22,,488
1,2021-11-19,76.1,30700
2,2021-11-18,79.01,83984
3,2021-11-17,78.36,174471
4,2021-11-16,80.76,325668
5,2021-11-15,80.88,343484
6,2021-11-12,80.79,390304
7,2021-11-11,81.59,475436
8,2021-11-10,81.34,555215
9,2021-11-09,84.15,504832
10,2021-11-08,81.93,393953
11,2021-11-05,81.27,531054
12,2021-11-04,78.81,701119
13,2021-11-03,80.86,546577
14,2021-11-02,83.91,429608
15,2021-11-01,84.05,412309
16,2021-10-29,83.57,507309
17,2021-10-28,82.81,491585
18,2021-10-27,82.66,529952
19,2021-10-26,84.65,467716
20,2021-10-25,83.76,568725
21,2021-10-22,83.76,465355
22,2021-10-21,82.5,567503
23,2021-10-20,83.42,530693
24,2021-10-19,82.44,531465
25,2021-10-18,81.69,501073
26,2021-10-15,81.73,284728
27,2021-10-14,80.77,300565
28,2021-10-13,79.82,304956
29,2021-10-12,79.92,358195
30,2021-10-11,79.92,452229
31,2021-10-08,78.76,446498
32,2021-10-07,77.96,265132
33,2021-10-06,77.06,200174
34,2021-10-05,78.57,238916
35,2021-10-04,77.33,216820
36,2021-10-01,75.58,169247
37,2021-09-30,74.7,239145
38,2021-09-29,74.5,169908
39,2021-09-28,74.9,177681
40,2021-09-27,75.08,207113
41,2021-09-24,73.61,152837
42,2021-09-23,72.95,185625
43,2021-09-22,71.89,146899
44,2021-09-21,70.14,134274
45,2021-09-20,69.73,121075
46,2021-09-17,71.38,107631
47,2021-09-16,71.91,119383
48,2021-09-15,71.84,177875
49,2021-09-14,69.83,126178
50,2021-09-13,69.81,127740
51,2021-09-10,69.13,113915
52,2021-09-09,67.61,158884
53,2021-09-08,68.7,143827
54,2021-09-07,67.85,115671
55,2021-09-03,68.79,97766
56,2021-09-02,69.41,145035
57,2021-09-01,68,114024
58,2021-08-31,67.94,79145
59,2021-08-30,68.56,94420
60,2021-08-27,68.11,96086
61,2021-08-26,66.69,93825
62,2021-08-25,67.66,100402
63,2021-08-24,66.86,93408
64,2021-08-23,64.96,115164
65,2021-08-20,61.49,88790
66,2021-08-19,62.78,118869
67,2021-08-18,64.51,96460
68,2021-08-17,65.6,66470
69,2021-08-16,66.29,71712
70,2021-08-13,67.41,58746
71,2021-08-12,68.11,70195
72,2021-08-11,68.18,87757
73,2021-08-10,67.24,91677
74,2021-08-09,65.62,118105
75,2021-08-06,67.37,109275
76,2021-08-05,67.84,81324
77,2021-08-04,66.84,138548
78,2021-08-03,68.79,98019
79,2021-08-02,69.15,74048
80,2021-07-30,71.57,66073
81,2021-07-29,71.38,63242
82,2021-07-28,70.17,56246
83,2021-07-27,69.6,63059
84,2021-07-26,69.74,66768
85,2021-07-23,69.66,51709
86,2021-07-22,69.4,94425
87,2021-07-21,68.05,110121
88,2021-07-20,65.34,122473
89,2021-07-19,64.55,133887
90,2021-07-16,69.41,72260
91,2021-07-15,69.16,95010
92,2021-07-14,70.21,104572
93,2021-07-13,71.9,96992
94,2021-07-12,70.58,66779
95,2021-07-09,70.79,73342
96,2021-07-08,69.36,85018
97,2021-07-07,68.64,110744
98,2021-07-06,69.58,162953
99,2021-07-02,71.45,77321
100,2021-07-01,71.22,145617
101,2021-06-30,70.13,65968
102,2021-06-29,69.91,50923
103,2021-06-28,69.78,58245
104,2021-06-25,70.74,69834
105,2021-06-24,70.22,51586
106,2021-06-23,69.83,76402
107,2021-06-22,69.42,92048
108,2021-06-21,69.28,115258
109,2021-06-18,68.07,71926
110,2021-06-17,67.72,94983
111,2021-06-16,69.02,95563
112,2021-06-15,68.88,80788
113,2021-06-14,68,60276
114,2021-06-11,67.84,101178
115,2021-06-10,67.61,71953
116,2021-06-09,67.44,62408
117,2021-06-08,67.48,62913
118,2021-06-07,66.76,46434
119,2021-06-04,66.93,50973
120,2021-06-03,66.28,46758
121,2021-06-02,66.3,59155
122,2021-06-01,65.29,85048
123,2021-05-28,63.91,72670
124,2021-05-27,64.45,55636
125,2021-05-26,63.94,52482
126,2021-05-25,63.72,96744
127,2021-05-24,63.73,78547
128,2021-05-21,61.65,81850
129,2021-05-20,60.31,76248
130,2021-05-19,61.52,82586
131,2021-05-18,63.51,80601
132,2021-05-17,64.15,56719
133,2021-05-14,63.42,60228
134,2021-05-13,62.24,63766
135,2021-05-12,64.45,78843
136,2021-05-11,63.66,64000
137,2021-05-10,63.22,59768
138,2021-05-07,63.07,61578
139,2021-05-06,62.71,58015
140,2021-05-05,63.31,76125
141,2021-05-04,63.26,58003
142,2021-05-03,62,32462
143,2021-04-30,61.03,65037
144,2021-04-29,62.36,58234
145,2021-04-28,61.45,57216
146,2021-04-27,60.68,50347
147,2021-04-26,59.86,49247
148,2021-04-23,60.07,45524
149,2021-04-22,59.46,43124
150,2021-04-21,59.26,67925
151,2021-04-20,60.27,67753
152,2021-04-19,60.93,46839
153,2021-04-16,60.85,52133
154,2021-04-15,61.15,57776
155,2021-04-14,61.12,109435
156,2021-04-13,58.68,55814
157,2021-04-12,58.09,50977
158,2021-04-09,57.6,56538
159,2021-04-08,57.69,77833
160,2021-04-07,58.13,78279
161,2021-04-06,57.84,63153
162,2021-04-05,57.07,68597
163,2021-04-02,59.29,0
164,2021-04-01,59.29,129330
165,2021-03-31,56.85,53920
166,2021-03-30,57.85,45515
167,2021-03-29,58.68,47626
168,2021-03-26,58.44,53780
169,2021-03-25,56.36,68358
170,2021-03-24,58.62,108417
171,2021-03-23,55.93,116074
172,2021-03-22,58.71,51538
173,2021-03-19,58.47,86982
174,2021-03-18,57.39,119804
175,2021-03-17,61.05,65603
176,2021-03-16,61.1,53476
177,2021-03-15,61.35,41814
178,2021-03-12,61.46,35748
179,2021-03-11,61.64,54071
180,2021-03-10,60.38,71998
181,2021-03-09,60.13,69616
182,2021-03-08,60.61,80726
183,2021-03-05,61.22,104138
184,2021-03-04,59.21,152436
185,2021-03-03,57.4,82996
186,2021-03-02,56.06,81792
187,2021-03-01,56.52,67090
188,2021-02-26,57.2,62066
189,2021-02-25,59.05,74897
190,2021-02-24,58.98,73161
191,2021-02-23,57.43,73003
192,2021-02-22,57.21,79565
193,2021-02-19,55.41,103565
194,2021-02-18,56.1,95232
195,2021-02-17,56.42,82819
196,2021-02-16,55.98,90917
197,2021-02-12,55.29,81615
198,2021-02-11,54.49,57889
199,2021-02-10,54.79,76650
200,2021-02-09,54.52,80351
201,2021-02-08,54.23,75940
202,2021-02-05,53.27,66701
203,2021-02-04,52.81,72404
