,Date,Close,Volume
0,2013-11-26,716.2,0
1,2013-11-25,719.85,0
2,2013-11-22,713.95,0
3,2013-11-21,713.1,0
4,2013-11-20,713.65,0
5,2013-11-19,721.6,0
6,2013-11-18,716.4,0
7,2013-11-15,732.3,0
8,2013-11-14,739.4,0
9,2013-11-13,735,0
10,2013-11-12,741.85,0
11,2013-11-11,754.05,0
12,2013-11-08,757.35,0
13,2013-11-07,758.6,0
14,2013-11-06,763.8,0
15,2013-11-05,749.75,1
16,2013-11-04,748.95,1
17,2013-11-01,737.7,0
18,2013-10-31,736.25,0
19,2013-10-30,748.95,0
20,2013-10-29,746.5,0
21,2013-10-28,749.9,0
22,2013-10-25,747.35,0
23,2013-10-24,747.25,0
24,2013-10-23,745.55,0
25,2013-10-22,752.35,0
26,2013-10-21,749.7,1
27,2013-10-18,740.1,0
28,2013-10-17,737.25,0
29,2013-10-16,713,0
30,2013-10-15,705.75,0
31,2013-10-14,714.7,0
32,2013-10-11,712.75,0
33,2013-10-10,712,0
34,2013-10-09,703.55,0
35,2013-10-08,714.35,0
36,2013-10-07,704.8,0
37,2013-10-04,701.4,1
38,2013-10-03,699.65,0
39,2013-10-02,720.65,0
40,2013-10-01,718.35,0
41,2013-09-30,726.6,0
42,2013-09-27,731.25,0
43,2013-09-26,722.9,0
44,2013-09-25,725.15,0
45,2013-09-24,719.4,0
46,2013-09-23,717.35,0
47,2013-09-20,721.35,0
48,2013-09-19,737.6,0
49,2013-09-18,702.5,0
50,2013-09-17,706.35,0
51,2013-09-16,705.45,0
52,2013-09-13,698.55,0
53,2013-09-12,692.25,0
54,2013-09-11,690.65,0
55,2013-09-10,692.1,0
56,2013-09-09,682.45,1
57,2013-09-06,696.35,0
58,2013-09-05,686.7,0
59,2013-09-04,697.7,0
60,2013-09-03,717.4,0
61,2013-08-30,723.3,0
62,2013-08-29,739.4,0
